price,sqft_living,sqft_lot,sqft_basement,yr_built
-0.04177275738011679,-0.06836318643895217,-0.005724259063074777,-0.0592744718362629,-0.13913727985053534
-0.00030070280126609766,0.03717971409255884,-0.0047599009397205315,0.02371308003095702,-0.1739198885461875
-0.04727000219774996,-0.09949454558853456,-0.0030892352963719067,-0.0592744718362629,-0.3304416276766223
0.008358441780208581,-0.009137673910478365,-0.006117998246605091,0.12952220866166242,-0.05218075811140491
-0.003974279290376567,-0.030398114305315117,-0.00425228026926145,-0.0592744718362629,0.13912358971468206
0.09048911614389266,0.25358062525429004,0.05259760030661542,0.2581529140558533,0.26086272014946466
-0.037102067272533484,-0.02774055925596052,-0.005016134285310259,-0.0592744718362629,0.2086888071059864
-0.032595376115356886,-0.07747480375102506,-0.003264297794895385,-0.0592744718362629,-0.06957206245923099
-0.04077564376164395,-0.022805099878587705,-0.004621789349189898,0.09217781032141345,-0.09565901898097012
-0.02850852227122149,-0.014452784009187553,-0.005173024206132338,-0.0592744718362629,0.27825402449729075
0.016033592659242955,0.11235055691716021,-0.0032128088247414207,0.2934226235994218,-0.05218075811140491
-0.009484644024042272,-0.06988178932429766,-0.005512245656558454,0.002966192064152039,-0.2521807581114049
-0.03021411135545135,-0.04938065037213364,0.0029083210976798453,-0.0592744718362629,-0.38261554072010057
-0.0184061869261677,-0.05393645902817009,-0.0032830761251868307,-0.0592744718362629,0.052167067975551616
-0.001350296083869089,-0.02052719555056948,-0.006208861135112087,-0.0592744718362629,-0.6173981494157528
0.014393603155175782,0.066033168914123,-0.006117998246605091,0.14197034144174542,0.0695583723233777
-0.019062182727794568,-0.014452784009187553,-0.0006419948325834937,-0.0592744718362629,0.19999315493207337
-0.007254258298510915,-0.036472525846697045,-0.006542025059637737,-0.0592744718362629,-0.47826771463314405
-0.04608920975482159,-0.06684458355360669,-0.0031800981848789022,-0.0592744718362629,-0.4347894537635788
-0.04071004418148126,-0.06304807634024298,-0.003226135381722447,-0.0592744718362629,-0.01739814941575273
-0.02037417433104831,-0.03495392296135156,-0.006130113298406024,0.09840187671145495,-0.20870249724183967
0.19151246959443058,0.07362618334085042,0.01803154026078418,0.09010312152473295,-0.026093801589665774
-0.0334940903635857,0.014400670812376608,-0.005330519879544463,-0.0592744718362629,0.2086888071059864
-0.03773182324209528,-0.07671550230835232,-0.003305488971018556,-0.0592744718362629,0.12173228536685597
-0.027721327309269246,0.028068096780485947,-0.005209369361535136,-0.0592744718362629,0.12173228536685597
-0.040316446700505146,-0.028120209977296893,-0.006301541281389223,-0.0592744718362629,-0.26087641028531794
0.052047762168558095,0.028068096780485947,-0.007516680977022776,0.08595374393137195,-0.4869633668070571
0.01662398888070714,-0.05165855470015187,-0.008189066351974543,-0.0592744718362629,-0.5391372798505354
-0.01342061883380349,-0.04254693738807897,-0.005282059672340732,0.09217781032141345,-0.20000684506792665
0.02344634521762658,0.03717971409255884,-0.004801697868433749,-0.0592744718362629,0.29564532884511685
0.005275261512562294,0.018197178025740314,-0.006735865888452661,-0.0592744718362629,0.27825402449729075
-0.03415008616521257,-0.06760388499627942,-0.00838048417042928,-0.0592744718362629,0.29564532884511685
